"id","Behavior","Quadrant","Side","Wall_Corner_Facing","Touching_Wall","Head_Up","Start_Time","End_Time","Trial","Turtle","total_seconds","treatment","experiment_group","Species"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","FNW","No","Yes",02:01:00,02:04:00,"Prelim_Trial","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","FCC","No","No",02:04:00,02:09:00,"Prelim_Trial","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","CW","No","No",02:09:00,02:15:00,"Prelim_Trial","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","CW","Yes","No",02:15:00,02:25:00,"Prelim_Trial","131",10,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Sitting","FC","Control","FCC","Yes","No",02:25:00,02:28:00,"Prelim_Trial","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Sitting","FC","Control","FCC","Yes","Yes",02:28:00,02:47:00,"Prelim_Trial","131",19,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","FCC","Yes","No",02:47:00,02:51:00,"Prelim_Trial","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","FNW","Yes","No",02:51:00,02:58:00,"Prelim_Trial","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","FCC","Yes","No",02:58:00,03:00:00,"Prelim_Trial","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Swimming","FC","Control","FCC","Yes","No",00:00:00,01:16:00,"Prelim_Trial","131",76,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_PT.csv","Sitting","FC","Control","FCC","Yes","Yes",01:16:00,02:09:00,"Prelim_Trial","131",53,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","CW","Yes","No",00:20:00,00:27:00,"Trial_1","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FCC","Yes","No",00:27:00,00:30:00,"Trial_1","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:30:00,00:47:00,"Trial_1","131",17,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FCC","Yes","No",00:47:00,00:51:00,"Trial_1","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:51:00,00:58:00,"Trial_1","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FC","Control","FNW","Yes","No",00:58:00,00:59:00,"Trial_1","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FC","Control","FNW","Yes","Yes",00:59:00,01:15:00,"Trial_1","131",16,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:15:00,01:18:00,"Trial_1","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FSC","No","No",01:18:00,01:24:00,"Trial_1","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","SW","No","No",01:24:00,01:25:00,"Trial_1","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FC","Control","SW","No","Yes",01:25:00,01:35:00,"Trial_1","131",10,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","SW","No","Yes",01:35:00,01:38:00,"Trial_1","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","SW","No","Yes",01:38:00,01:42:00,"Trial_1","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","SW","No","No",01:42:00,01:44:00,"Trial_1","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","FSC","No","No",01:44:00,01:48:00,"Trial_1","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FS","Stimulus","FSC","No","Yes",01:48:00,02:08:00,"Trial_1","131",20,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","SW","Yes","No",02:08:00,02:10:00,"Trial_1","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:10:00,02:15:00,"Trial_1","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FS","Stimulus","FSC","Yes","Yes",02:15:00,02:19:00,"Trial_1","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","FSC","Yes","Yes",02:19:00,02:21:00,"Trial_1","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",02:21:00,02:27:00,"Trial_1","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:27:00,02:35:00,"Trial_1","131",8,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FNW","Yes","No",02:35:00,02:39:00,"Trial_1","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Swimming","FC","Control","FCC","Yes","Yes",02:39:00,02:42:00,"Trial_1","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FC","Control","CW","Yes","Yes",02:42:00,03:00:00,"Trial_1","131",18,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T1.csv","Sitting","FC","Control","CW","Yes","Yes",00:00:00,02:20:00,"Trial_1","131",140,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","No","No",00:16:00,00:18:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FS","Stimulus","FNW","No","No",00:18:00,00:27:00,"Trial_2","131",9,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FS","Stimulus","FNW","No","Yes",00:27:00,00:30:00,"Trial_2","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FS","Stimulus","FNW","No","No",00:30:00,00:32:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","No","No",00:32:00,00:37:00,"Trial_2","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:37:00,00:44:00,"Trial_2","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","CW","No","No",00:44:00,00:46:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","CW","No","No",00:46:00,00:51:00,"Trial_2","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FC","Control","CW","No","Yes",00:51:00,00:58:00,"Trial_2","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","CW","No","Yes",00:58:00,01:01:00,"Trial_2","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","CW","Yes","No",01:01:00,01:05:00,"Trial_2","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FCC","Yes","No",01:05:00,01:07:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FC","Control","FCC","Yes","Yes",01:07:00,01:31:00,"Trial_2","131",24,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FCC","Yes","Yes",01:31:00,01:37:00,"Trial_2","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FNW","Yes","No",01:37:00,01:45:00,"Trial_2","131",8,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",01:45:00,01:47:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",01:47:00,02:14:00,"Trial_2","131",27,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:14:00,02:21:00,"Trial_2","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",02:21:00,02:25:00,"Trial_2","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:25:00,02:34:00,"Trial_2","131",9,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:34:00,02:39:00,"Trial_2","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:39:00,02:42:00,"Trial_2","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:42:00,02:47:00,"Trial_2","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:47:00,02:50:00,"Trial_2","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:50:00,02:57:00,"Trial_2","131",7,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:57:00,02:59:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:59:00,03:00:00,"Trial_2","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:00:00,00:05:00,"Trial_2","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",00:05:00,00:22:00,"Trial_2","131",17,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",00:22:00,00:26:00,"Trial_2","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:26:00,00:32:00,"Trial_2","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FNW","Yes","No",00:32:00,00:35:00,"Trial_2","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FC","Control","CW","No","Yes",00:35:00,00:38:00,"Trial_2","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","CW","No","Yes",00:38:00,00:40:00,"Trial_2","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FC","Control","CW","Yes","Yes",00:40:00,00:58:00,"Trial_2","131",18,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FCC","Yes","No",00:58:00,01:13:00,"Trial_2","131",15,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Sitting","FC","Control","FCC","Yes","Yes",01:13:00,01:44:00,"Trial_2","131",31,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FCC","Yes","No",01:44:00,02:08:00,"Trial_2","131",24,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","CW","Yes","No",02:08:00,02:12:00,"Trial_2","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T2.csv","Swimming","FC","Control","FCC","Yes","No",02:12:00,02:16:00,"Trial_2","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","Center","Center","FNW","No","No",00:15:00,01:33:00,"Trial_3","131",78,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","Center","Center","FNW","No","Yes",01:33:00,01:50:00,"Trial_3","131",17,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","No","No",01:50:00,01:55:00,"Trial_3","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","CW","No","No",01:55:00,01:56:00,"Trial_3","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FCC","No","No",01:56:00,01:58:00,"Trial_3","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FC","Control","FCC","No","Yes",01:58:00,02:09:00,"Trial_3","131",11,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FCC","Yes","No",02:09:00,02:10:00,"Trial_3","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","No",02:10:00,02:16:00,"Trial_3","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FC","Control","FNW","Yes","Yes",02:16:00,02:29:00,"Trial_3","131",13,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","SW","No","Yes",02:29:00,02:30:00,"Trial_3","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","SW","No","No",02:30:00,02:33:00,"Trial_3","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","SW","No","No",02:33:00,02:37:00,"Trial_3","131",4,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FS","Stimulus","FSC","No","Yes",02:37:00,02:46:00,"Trial_3","131",9,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FSC","No","Yes",02:46:00,02:48:00,"Trial_3","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:48:00,02:54:00,"Trial_3","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","No",02:54:00,02:57:00,"Trial_3","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FC","Control","FNW","Yes","Yes",02:57:00,03:00:00,"Trial_3","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FC","Control","FNW","Yes","Yes",00:00:00,00:22:00,"Trial_3","131",22,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","No",00:22:00,00:28:00,"Trial_3","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FC","Control","FNW","Yes","Yes",00:28:00,00:33:00,"Trial_3","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","Yes",00:33:00,00:45:00,"Trial_3","131",12,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","No",00:45:00,00:51:00,"Trial_3","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","Yes",00:51:00,01:01:00,"Trial_3","131",10,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FC","Control","FNW","Yes","No",01:01:00,01:09:00,"Trial_3","131",8,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",01:09:00,01:15:00,"Trial_3","131",6,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FNW","Yes","No",01:15:00,01:17:00,"Trial_3","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",01:17:00,01:25:00,"Trial_3","131",8,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FSC","Yes","No",01:25:00,01:27:00,"Trial_3","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FS","Stimulus","FSC","Yes","Yes",01:27:00,01:30:00,"Trial_3","131",3,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","FSC","Yes","Yes",01:30:00,01:35:00,"Trial_3","131",5,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","FS","Stimulus","FSC","Yes","Yes",01:35:00,01:44:00,"Trial_3","131",9,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","SW","Yes","Yes",01:44:00,01:45:00,"Trial_3","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","FS","Stimulus","SW","Yes","No",01:45:00,01:47:00,"Trial_3","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","BS","Stimulus","BSC","No","No",01:47:00,01:49:00,"Trial_3","131",2,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","BS","Stimulus","BSC","Yes","No",01:49:00,01:50:00,"Trial_3","131",1,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Sitting","BS","Stimulus","BSC","Yes","Yes",01:50:00,02:07:00,"Trial_3","131",17,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_131_T3.csv","Swimming","BS","Stimulus","BSC","Yes","No",02:07:00,02:15:00,"Trial_3","131",8,"1","1","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_132_PT.csv","Sitting","Center","Center","FNW","No","No",00:18:00,03:00:00,"Prelim_Trial","132",162,"0.1","2","fmt"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/false_map_turtles/FMT_132_PT.csv","Sitting","Center","Center","FNW","No","No",00:00:00,02:18:00,"Prelim_Trial","132",138,"0.1","2","fmt"
